"filter","Date","sampledFlow","sampledDatePC","sampledDateFlow","flow","turbidity","Bin1","Bin2","Bin3","Bin4","Bin5","Bin6","Bin7","Bin8","Bin9","difference","runID","runDifference"
21,2021-04-20 21:45:00,1.093662,2021-04-20 21:45:00,2021-04-20 21:45:00,1,0.05982906,1.55555556,0.05982906,0,0,0,0,0,0,0,15,6,38
21,2021-04-20 22:00:00,1.090708,2021-04-20 22:00:00,2021-04-20 22:00:00,1,0.05982906,1.55555556,0.05982906,0,0,0,0,0,0,0,15,6,38.25
21,2021-04-20 22:15:00,1.087754,2021-04-20 22:15:00,2021-04-20 22:15:00,1,0.06105006,2.99145294,0.18315018,0.06105006,0,0,0,0,0,0,15,6,38.5
21,2021-04-20 22:30:00,1.089231,2021-04-20 22:30:00,2021-04-20 22:30:00,1,0.06105006,1.34310132,0.06105006,0,0,0,0,0,0,0,15,6,38.75
21,2021-04-20 22:45:00,1.085538,2021-04-20 22:45:00,2021-04-20 22:45:00,1,0.06227106,1.36996332,0.06227106,0,0,0,0,0,0,0,15,6,39
21,2021-04-20 23:00:00,1.0848,2021-04-20 23:01:00,2021-04-20 23:00:00,1,0.06227106,1.49450544,0.06227106,0,0,0,0,0,0,0,15,6,39.25
21,2021-04-20 23:15:00,1.0848,2021-04-20 23:16:00,2021-04-20 23:15:00,1,0.06227106,1.5567765,0.06227106,0,0,0,0,0,0,0,15,6,39.5
21,2021-04-20 23:30:00,1.0848,2021-04-20 23:31:00,2021-04-20 23:30:00,1,0.06227106,1.30769226,0.06227106,0,0,0,0,0,0,0,15,6,39.75
21,2021-04-20 23:45:00,1.084062,2021-04-20 23:46:00,2021-04-20 23:45:00,1,0.06227106,1.2454212,0.06227106,0,0,0,0,0,0,0,15,6,40
21,2021-04-21 00:00:00,1.081846,2021-04-21 00:01:00,2021-04-21 00:00:00,1,0.06227106,1.30769226,0,0,0,0,0,0,0,0,15,6,40.25
21,2021-04-21 00:15:00,1.078154,2021-04-21 00:16:00,2021-04-21 00:15:00,1,0.06227106,1.49450544,0.06227106,0,0,0,0,0,0,0,15,6,40.5
21,2021-04-21 00:30:00,1.074461,2021-04-21 00:31:00,2021-04-21 00:30:00,1,0.06227106,1.2454212,0.06227106,0,0,0,0,0,0,0,15,6,40.75
21,2021-04-21 00:45:00,1.120985,2021-04-21 00:46:00,2021-04-21 00:45:00,1,0.06227106,1.36996332,0.06227106,0,0,0,0,0,0,0,15,6,41
21,2021-04-21 01:00:00,1.119508,2021-04-21 01:01:00,2021-04-21 01:00:00,1,0.06227106,1.18315014,0.06227106,0,0,0,0,0,0,0,15,6,41.25
21,2021-04-21 01:15:00,1.118769,2021-04-21 01:16:00,2021-04-21 01:15:00,1,0.06227106,1.12087908,0.06227106,0,0,0,0,0,0,0,15,6,41.5
21,2021-04-21 01:30:00,1.122462,2021-04-21 01:31:00,2021-04-21 01:30:00,1,0.06227106,1.12087908,0.06227106,0,0,0,0,0,0,0,15,6,41.75
21,2021-04-21 01:45:00,1.1232,2021-04-21 01:46:00,2021-04-21 01:45:00,1,0.06227106,1.18315014,0.06227106,0,0,0,0,0,0,0,15,6,42
21,2021-04-21 02:00:00,1.1232,2021-04-21 02:01:00,2021-04-21 02:00:00,1,0.06227106,1.18315014,0.06227106,0,0,0,0,0,0,0,15,6,42.25
21,2021-04-21 02:15:00,1.1232,2021-04-21 02:16:00,2021-04-21 02:15:00,1,0.06227106,1.12087908,0.06227106,0,0,0,0,0,0,0,15,6,42.5
21,2021-04-21 02:30:00,1.126154,2021-04-21 02:31:00,2021-04-21 02:30:00,1,0.06105006,0.97680096,0.06105006,0,0,0,0,0,0,0,15,6,42.75
21,2021-04-21 02:45:00,1.118031,2021-04-21 02:46:00,2021-04-21 02:45:00,1,0.06105006,0.97680096,0.06105006,0,0,0,0,0,0,0,15,6,43
21,2021-04-21 03:00:00,1.109908,2021-04-21 03:01:00,2021-04-21 03:00:00,1,0.06105006,1.09890108,0,0,0,0,0,0,0,0,15,6,43.25
21,2021-04-21 03:15:00,1.106215,2021-04-21 03:16:00,2021-04-21 03:15:00,1,0.06105006,0.97680096,0,0,0,0,0,0,0,0,15,6,43.5
21,2021-04-21 03:30:00,1.104,2021-04-21 03:31:00,2021-04-21 03:30:00,1,0.06105006,0.85470084,0.06105006,0,0,0,0,0,0,0,15,6,43.75
21,2021-04-21 03:45:00,1.102523,2021-04-21 03:46:00,2021-04-21 03:45:00,1,0.06105006,0.9157509,0.06105006,0,0,0,0,0,0,0,15,6,44
21,2021-04-21 04:00:00,1.099569,2021-04-21 04:01:00,2021-04-21 04:00:00,1,0.05982906,0.8974359,0.05982906,0,0,0,0,0,0,0,15,6,44.25
21,2021-04-21 04:15:00,1.100308,2021-04-21 04:16:00,2021-04-21 04:15:00,1,0.05982906,0.83760684,0,0,0,0,0,0,0,0,15,6,44.5
21,2021-04-21 04:30:00,1.100308,2021-04-21 04:31:00,2021-04-21 04:30:00,1,0.05982906,0.8974359,0.05982906,0,0,0,0,0,0,0,15,6,44.75
21,2021-04-21 04:45:00,1.097354,2021-04-21 04:46:00,2021-04-21 04:45:00,1,0.05982906,0.83760684,0.05982906,0,0,0,0,0,0,0,15,6,45
21,2021-04-21 05:00:00,1.092923,2021-04-21 05:01:00,2021-04-21 05:00:00,1,0.05982906,1.01709402,0.05982906,0,0,0,0,0,0,0,15,6,45.25
21,2021-04-21 05:15:00,1.095877,2021-04-21 05:16:00,2021-04-21 05:15:00,1,0.05860806,0.8791209,0.05860806,0,0,0,0,0,0,0,15,6,45.5
21,2021-04-21 05:30:00,1.092923,2021-04-21 05:31:00,2021-04-21 05:30:00,1,0.05860806,0.93772896,0.05860806,0.05860806,0,0,0,0,0,0,15,6,45.75
21,2021-04-21 05:45:00,1.089231,2021-04-21 05:46:00,2021-04-21 05:45:00,1,0.05860806,0.82051284,0.05860806,0,0,0,0,0,0,0,15,6,46
21,2021-04-21 06:00:00,1.092185,2021-04-21 06:01:00,2021-04-21 06:00:00,1,0.05738706,0.74603178,0.05738706,0,0,0,0,0,0,0,15,6,46.25
21,2021-04-21 06:15:00,1.0848,2021-04-21 06:16:00,2021-04-21 06:15:00,1,0.05738706,0.80341884,0,0,0,0,0,0,0,0,15,6,46.5
21,2021-04-21 06:30:00,1.085538,2021-04-21 06:31:00,2021-04-21 06:30:00,1,0.05738706,0.8608059,0.05738706,0,0,0,0,0,0,0,15,6,46.75
21,2021-04-21 06:45:00,1.082585,2021-04-21 06:46:00,2021-04-21 06:45:00,1,0.05738706,0.8608059,0.05738706,0,0,0,0,0,0,0,15,6,47
21,2021-04-21 07:00:00,1.084062,2021-04-21 07:01:00,2021-04-21 07:00:00,1,0.05738706,0.97558002,0.05738706,0.05738706,0,0,0,0,0,0,15,6,47.25
21,2021-04-21 07:15:00,1.085538,2021-04-21 07:16:00,2021-04-21 07:15:00,1,0.05738706,1.03296708,0.05738706,0,0,0,0,0,0,0,15,6,47.5
21,2021-04-21 07:30:00,1.089231,2021-04-21 07:31:00,2021-04-21 07:30:00,1,0.05738706,0.97558002,0.05738706,0,0,0,0,0,0,0,15,6,47.75
21,2021-04-21 07:45:00,1.087754,2021-04-21 07:46:00,2021-04-21 07:45:00,1,0.05738706,0.91819296,0.05738706,0,0,0,0,0,0,0,15,6,48
21,2021-04-21 08:00:00,1.083323,2021-04-21 08:01:00,2021-04-21 08:00:00,1,0.05738706,0.80341884,0.05738706,0,0,0,0,0,0,0,15,6,48.25
21,2021-04-21 08:15:00,1.078892,2021-04-21 08:16:00,2021-04-21 08:15:00,1,0.05738706,1.03296708,0.05738706,0,0,0,0,0,0,0,15,6,48.5
21,2021-04-21 08:30:00,1.076677,2021-04-21 08:31:00,2021-04-21 08:30:00,1,0.05738706,0.8608059,0.05738706,0,0,0,0,0,0,0,15,6,48.75
21,2021-04-21 08:45:00,1.076677,2021-04-21 08:46:00,2021-04-21 08:45:00,1,0.05738706,0.8608059,0.05738706,0,0,0,0,0,0,0,15,6,49
21,2021-04-21 09:00:00,1.077415,2021-04-21 09:01:00,2021-04-21 09:00:00,1,0.05738706,0.8608059,0.05738706,0,0,0,0,0,0,0,15,6,49.25
21,2021-04-21 09:15:00,1.078154,2021-04-21 09:16:00,2021-04-21 09:15:00,1,0.05738706,0.8608059,0.05738706,0,0,0,0,0,0,0,15,6,49.5
21,2021-04-21 09:30:00,1.080369,2021-04-21 09:31:00,2021-04-21 09:30:00,1,0.05738706,0.80341884,0.05738706,0,0,0,0,0,0,0,15,6,49.75
21,2021-04-21 09:45:00,1.079631,2021-04-21 09:46:00,2021-04-21 09:45:00,1,0.05738706,0.8608059,0.05738706,0.05738706,0,0,0,0,0,0,15,6,50
21,2021-04-21 10:00:00,1.082585,2021-04-21 10:01:00,2021-04-21 10:00:00,1,0.05738706,0.80341884,0.05738706,0,0,0,0,0,0,0,15,6,50.25
21,2021-04-21 10:15:00,1.082585,2021-04-21 10:16:00,2021-04-21 10:15:00,1,0.05738706,0.80341884,0.05738706,0,0,0,0,0,0,0,15,6,50.5
21,2021-04-21 10:30:00,1.0848,2021-04-21 10:31:00,2021-04-21 10:30:00,1,0.05738706,0.80341884,0.05738706,0.05738706,0,0,0,0,0,0,15,6,50.75
21,2021-04-21 10:45:00,1.084062,2021-04-21 10:46:00,2021-04-21 10:45:00,1,0.05738706,0.8608059,0.05738706,0,0,0,0,0,0,0,15,6,51
21,2021-04-21 11:00:00,1.082585,2021-04-21 11:01:00,2021-04-21 11:00:00,1,0.05738706,0.80341884,0.05738706,0,0,0,0,0,0,0,15,6,51.25
21,2021-04-21 11:15:00,1.087754,2021-04-21 11:16:00,2021-04-21 11:15:00,1,0.05738706,0.8608059,0,0,0,0,0,0,0,0,15,6,51.5
21,2021-04-21 11:30:00,1.087754,2021-04-21 11:31:00,2021-04-21 11:30:00,1,0.05738706,0.8608059,0.05738706,0,0,0,0,0,0,0,15,6,51.75
21,2021-04-21 11:45:00,1.086277,2021-04-21 11:46:00,2021-04-21 11:45:00,1,0.05738706,0.8608059,0.05738706,0,0,0,0,0,0,0,15,6,52
21,2021-04-21 12:00:00,1.086277,2021-04-21 12:01:00,2021-04-21 12:00:00,1,0.05738706,0.91819296,0.05738706,0,0,0,0,0,0,0,15,6,52.25
21,2021-04-21 12:15:00,1.0848,2021-04-21 12:16:00,2021-04-21 12:15:00,1,0.05738706,0.91819296,0.05738706,0.05738706,0,0,0,0,0,0,15,6,52.5
21,2021-04-21 12:30:00,1.0848,2021-04-21 12:31:00,2021-04-21 12:30:00,1,0.05616606,0.73015878,0.05616606,0,0,0,0,0,0,0,15,6,52.75
21,2021-04-21 12:45:00,1.081846,2021-04-21 12:46:00,2021-04-21 12:45:00,1,0.05616606,0.78632484,0.05616606,0,0,0,0,0,0,0,15,6,53
21,2021-04-21 13:00:00,1.081846,2021-04-21 13:01:00,2021-04-21 13:00:00,1,0.05616606,0.78632484,0.05616606,0.05616606,0,0,0,0,0,0,15,6,53.25
21,2021-04-21 13:15:00,1.078892,2021-04-21 13:16:00,2021-04-21 13:15:00,1,0.05616606,0.78632484,0.05616606,0,0,0,0,0,0,0,15,6,53.5
21,2021-04-21 13:30:00,1.033108,2021-04-21 13:31:00,2021-04-21 13:30:00,1,0.05616606,0.73015878,0.05616606,0,0,0,0,0,0,0,15,6,53.75
21,2021-04-21 13:45:00,0.9895384,2021-04-21 13:47:00,2021-04-21 13:45:00,1,0.05616606,0.67399272,0.05616606,0,0,0,0,0,0,0,15,6,54
21,2021-04-21 14:00:00,0.8950154,2021-04-21 14:02:00,2021-04-21 14:00:00,1,0.05982906,0.53846154,0.05982906,0,0,0,0,0,0,0,15,6,54.25
21,2021-04-21 14:15:00,0.8891077,2021-04-21 14:17:00,2021-04-21 14:15:00,1,0.05982906,0.53846154,0.05982906,0,0,0,0,0,0,0,15,6,54.5
21,2021-04-21 14:30:00,0.8056615,2021-04-21 14:32:00,2021-04-21 14:30:00,1,0.05738706,0.5738706,0.05738706,0,0,0,0,0,0,0,15,6,54.75
21,2021-04-21 14:45:00,0.8263385,2021-04-21 14:47:00,2021-04-21 14:45:00,1,0.05738706,0.51648354,0.05738706,0,0,0,0,0,0,0,15,6,55
21,2021-04-21 15:00:00,0.7990154,2021-04-21 15:02:00,2021-04-21 15:00:00,1,0.05860806,0.52747254,0.05860806,0,0,0,0,0,0,0,15,6,55.25
21,2021-04-21 15:15:00,0.7968,2021-04-21 15:17:00,2021-04-21 15:15:00,1,0.05738706,0.51648354,0,0,0,0,0,0,0,0,15,6,55.5
21,2021-04-21 15:30:00,0.7938461,2021-04-21 15:32:00,2021-04-21 15:30:00,1,0.05616606,0.5616606,0.05616606,0,0,0,0,0,0,0,15,6,55.75
21,2021-04-21 15:45:00,0.7923692,2021-04-21 15:47:00,2021-04-21 15:45:00,1,0.05372405,0.5372405,0.05372405,0,0,0,0,0,0,0,15,6,56
21,2021-04-21 16:00:00,0.7916308,2021-04-21 16:02:00,2021-04-21 16:00:00,1,0.05372405,0.48351645,0.05372405,0,0,0,0,0,0,0,15,6,56.25
21,2021-04-21 16:15:00,0.7894154,2021-04-21 16:17:00,2021-04-21 16:15:00,1,0.05250305,0.47252745,0.05250305,0,0,0,0,0,0,0,15,6,56.5
21,2021-04-21 16:30:00,0.7886769,2021-04-21 16:32:00,2021-04-21 16:30:00,1,0.05250305,0.36752135,0.05250305,0,0,0,0,0,0,0,15,6,56.75
21,2021-04-21 16:45:00,0.7842461,2021-04-21 16:47:00,2021-04-21 16:45:00,1,0.05128205,0.4102564,0.05128205,0,0,0,0,0,0,0,15,6,57
21,2021-04-21 17:00:00,0.785723,2021-04-21 17:02:00,2021-04-21 17:00:00,1,0.05128205,0.46153845,0.05128205,0,0,0,0,0,0,0,15,6,57.25
21,2021-04-21 17:15:00,0.7827692,2021-04-21 17:17:00,2021-04-21 17:15:00,1,0.05128205,0.4102564,0.05128205,0,0,0,0,0,0,0,15,6,57.5
21,2021-04-21 17:30:00,0.7805538,2021-04-21 17:32:00,2021-04-21 17:30:00,1,0.05128205,0.35897435,0.05128205,0,0,0,0,0,0,0,15,6,57.75
21,2021-04-21 17:45:00,0.7790769,2021-04-21 17:47:00,2021-04-21 17:45:00,1,0.05128205,0.46153845,0,0,0,0,0,0,0,0,15,6,58
21,2021-04-21 18:00:00,0.7790769,2021-04-21 18:02:00,2021-04-21 18:00:00,1,0.05128205,0.35897435,0.05128205,0,0,0,0,0,0,0,15,6,58.25
21,2021-04-21 18:15:00,0.7798154,2021-04-21 18:17:00,2021-04-21 18:15:00,1,0.05128205,0.35897435,0.05128205,0,0,0,0,0,0,0,15,6,58.5
21,2021-04-21 18:30:00,0.7790769,2021-04-21 18:32:00,2021-04-21 18:30:00,1,0.05128205,0.35897435,0.05128205,0.05128205,0,0,0,0,0,0,15,6,58.75
21,2021-04-21 18:45:00,0.7768615,2021-04-21 18:47:00,2021-04-21 18:45:00,1,0.05128205,0.35897435,0.05128205,0,0,0,0,0,0,0,15,6,59
21,2021-04-21 19:00:00,0.776123,2021-04-21 19:02:00,2021-04-21 19:00:00,1,0.05128205,0.35897435,0.05128205,0,0,0,0,0,0,0,15,6,59.25
21,2021-04-21 19:15:00,0.7908922,2021-04-21 19:17:00,2021-04-21 19:15:00,1,0.05128205,0.3076923,0.05128205,0,0,0,0,0,0,0,15,6,59.5
21,2021-04-21 19:30:00,0.8329846,2021-04-21 19:32:00,2021-04-21 19:30:00,1,0.04884005,0.34188035,0.04884005,0,0,0,0,0,0,0,15,6,59.75
21,2021-04-21 19:45:00,0.8012308,2021-04-21 19:47:00,2021-04-21 19:45:00,1,0.04884005,0.34188035,0.04884005,0,0,0,0,0,0,0,15,6,60
21,2021-04-21 20:00:00,0.7997538,2021-04-21 20:02:00,2021-04-21 20:00:00,1,0.04884005,0.34188035,0.04884005,0,0,0,0,0,0,0,15,6,60.25
21,2021-04-21 20:15:00,0.7968,2021-04-21 20:17:00,2021-04-21 20:15:00,1,0.04884005,0.2930403,0.04884005,0,0,0,0,0,0,0,15,6,60.5
21,2021-04-21 20:30:00,0.7953231,2021-04-21 20:32:00,2021-04-21 20:30:00,1,0.04884005,0.3907204,0.04884005,0,0,0,0,0,0,0,15,6,60.75
21,2021-04-21 20:45:00,0.7968,2021-04-21 20:47:00,2021-04-21 20:45:00,1,0.04884005,0.34188035,0.04884005,0,0,0,0,0,0,0,15,6,61
21,2021-04-21 21:00:00,0.7938461,2021-04-21 21:02:00,2021-04-21 21:00:00,1,0.04884005,0.2930403,0,0.04884005,0,0,0,0,0,0,15,6,61.25
21,2021-04-21 21:15:00,0.7938461,2021-04-21 21:17:00,2021-04-21 21:15:00,1,0.04884005,0.34188035,0.04884005,0,0,0,0,0,0,0,15,6,61.5
21,2021-04-21 21:30:00,0.7916308,2021-04-21 21:32:00,2021-04-21 21:30:00,1,0.04884005,0.2930403,0.04884005,0,0,0,0,0,0,0,15,6,61.75
21,2021-04-21 21:45:00,0.7901538,2021-04-21 21:47:00,2021-04-21 21:45:00,1,0.04884005,0.34188035,0,0,0,0,0,0,0,0,15,6,62
21,2021-04-21 22:00:00,0.7894154,2021-04-21 22:02:00,2021-04-21 22:00:00,1,0.04884005,0.34188035,0,0,0,0,0,0,0,0,15,6,62.25
21,2021-04-21 22:15:00,0.7901538,2021-04-21 22:17:00,2021-04-21 22:15:00,1,0.04884005,0.2930403,0.04884005,0,0,0,0,0,0,0,15,6,62.5
21,2021-04-21 22:30:00,0.7849846,2021-04-21 22:32:00,2021-04-21 22:30:00,1,0.04884005,0.2930403,0.04884005,0,0,0,0,0,0,0,15,6,62.75
21,2021-04-21 22:45:00,0.7849846,2021-04-21 22:47:00,2021-04-21 22:45:00,1,0.04884005,0.34188035,0.04884005,0,0,0,0,0,0,0,15,6,63
21,2021-04-21 23:00:00,0.7842461,2021-04-21 23:02:00,2021-04-21 23:00:00,1,0.04884005,0.34188035,0.04884005,0,0,0,0,0,0,0,15,6,63.25
21,2021-04-21 23:15:00,0.7820308,2021-04-21 23:17:00,2021-04-21 23:15:00,1,0.04884005,0.3907204,0.04884005,0,0,0,0,0,0,0,15,6,63.5
21,2021-04-21 23:30:00,0.7790769,2021-04-21 23:32:00,2021-04-21 23:30:00,1,0.04884005,0.2930403,0.04884005,0,0,0,0,0,0,0,15,6,63.75
21,2021-04-21 23:45:00,0.776123,2021-04-21 23:47:00,2021-04-21 23:45:00,1,0.04884005,0.3907204,0.04884005,0,0,0,0,0,0,0,15,6,64
21,2021-04-22 00:00:00,0.8898461,2021-04-22 00:02:00,2021-04-22 00:00:00,1,0.04761905,0.3809524,0.04761905,0,0,0,0,0,0,0,15,6,64.25
21,2021-04-22 00:15:00,0.8920615,2021-04-22 00:17:00,2021-04-22 00:15:00,1,0.04517705,0.2710623,0.04517705,0,0,0,0,0,0,0,15,6,64.5
21,2021-04-22 00:30:00,0.8891077,2021-04-22 00:32:00,2021-04-22 00:30:00,1,0.04395605,0.30769235,0,0,0,0,0,0,0,0,15,6,64.75
21,2021-04-22 00:45:00,0.8868923,2021-04-22 00:47:00,2021-04-22 00:45:00,1,0.04395605,0.30769235,0.04395605,0,0,0,0,0,0,0,15,6,65
21,2021-04-22 01:00:00,0.8832,2021-04-22 01:02:00,2021-04-22 01:00:00,1,0.04395605,0.2637363,0.04395605,0,0,0,0,0,0,0,15,6,65.25
21,2021-04-22 01:15:00,0.8861538,2021-04-22 01:17:00,2021-04-22 01:15:00,1,0.04273504,0.25641024,0.04273504,0,0,0,0,0,0,0,15,6,65.5
21,2021-04-22 01:30:00,0.8809846,2021-04-22 01:32:00,2021-04-22 01:30:00,1,0.04273504,0.25641024,0.04273504,0,0,0,0,0,0,0,15,6,65.75
21,2021-04-22 01:45:00,0.8824615,2021-04-22 01:47:00,2021-04-22 01:45:00,1,0.04273504,0.25641024,0.04273504,0,0,0,0,0,0,0,15,6,66
21,2021-04-22 02:00:00,0.8832,2021-04-22 02:02:00,2021-04-22 02:00:00,1,0.04151404,0.2075702,0.04151404,0,0,0,0,0,0,0,15,6,66.25
21,2021-04-22 02:15:00,0.8817231,2021-04-22 02:17:00,2021-04-22 02:15:00,1,0.04151404,0.24908424,0.04151404,0,0,0,0,0,0,0,15,6,66.5
21,2021-04-22 02:30:00,0.8898461,2021-04-22 02:32:00,2021-04-22 02:30:00,1,0.04151404,0.24908424,0.04151404,0,0,0,0,0,0,0,15,6,66.75
21,2021-04-22 02:45:00,0.8839385,2021-04-22 02:47:00,2021-04-22 02:45:00,1,0.04151404,0.24908424,0.04151404,0,0,0,0,0,0,0,15,6,67
21,2021-04-22 03:00:00,1.005785,2021-04-22 03:02:00,2021-04-22 03:00:00,1,0.04151404,0.29059828,0,0,0,0,0,0,0,0,15,6,67.25
21,2021-04-22 03:15:00,1.009477,2021-04-22 03:17:00,2021-04-22 03:15:00,1,0.04029304,0.36263736,0.04029304,0,0,0,0,0,0,0,15,6,67.5
21,2021-04-22 03:30:00,1.008738,2021-04-22 03:32:00,2021-04-22 03:30:00,1,0.04029304,0.32234432,0.04029304,0,0,0,0,0,0,0,15,6,67.75
21,2021-04-22 03:45:00,1.010954,2021-04-22 03:47:00,2021-04-22 03:45:00,1,0.04029304,0.32234432,0.04029304,0,0,0,0,0,0,0,15,6,68
21,2021-04-22 04:00:00,1.008738,2021-04-22 04:02:00,2021-04-22 04:00:00,1,0.04029304,0.36263736,0.04029304,0,0,0,0,0,0,0,15,6,68.25
21,2021-04-22 04:15:00,1.008,2021-04-22 04:18:00,2021-04-22 04:15:00,1,0.04029304,0.32234432,0,0,0,0,0,0,0,0,15,6,68.5
21,2021-04-22 04:30:00,0.8994461,2021-04-22 04:33:00,2021-04-22 04:30:00,1,0.04029304,0.36263736,0.04029304,0.04029304,0,0,0,0,0,0,15,6,68.75
21,2021-04-22 04:45:00,0.9053538,2021-04-22 04:48:00,2021-04-22 04:45:00,1,0.04151404,0.45665444,0.04151404,0,0,0,0,0,0,0,15,6,69
21,2021-04-22 05:00:00,0.9060923,2021-04-22 05:03:00,2021-04-22 05:00:00,1,0.04273504,0.4273504,0.04273504,0,0,0,0,0,0,0,15,6,69.25
21,2021-04-22 05:15:00,0.9068307,2021-04-22 05:18:00,2021-04-22 05:15:00,1,0.04395605,0.4395605,0.04395605,0,0,0,0,0,0,0,15,6,69.5
21,2021-04-22 05:30:00,0.9068307,2021-04-22 05:33:00,2021-04-22 05:30:00,1,0.04395605,0.48351655,0.04395605,0,0,0,0,0,0,0,15,6,69.75
21,2021-04-22 05:45:00,0.9060923,2021-04-22 05:48:00,2021-04-22 05:45:00,1,0.04395605,0.3516484,0.04395605,0,0,0,0,0,0,0,15,6,70
21,2021-04-22 06:00:00,0.9009231,2021-04-22 06:03:00,2021-04-22 06:00:00,1,0.04395605,0.39560445,0,0,0,0,0,0,0,0,15,6,70.25
21,2021-04-22 06:15:00,0.8987077,2021-04-22 06:18:00,2021-04-22 06:15:00,1,0.04395605,0.39560445,0,0,0,0,0,0,0,0,15,6,70.5
21,2021-04-22 06:30:00,0.9009231,2021-04-22 06:33:00,2021-04-22 06:30:00,1,0.04395605,0.3516484,0.04395605,0,0,0,0,0,0,0,15,6,70.75
21,2021-04-22 06:45:00,0.8994461,2021-04-22 06:48:00,2021-04-22 06:45:00,1,0.04395605,0.39560445,0,0,0,0,0,0,0,0,15,6,71
21,2021-04-22 07:00:00,0.9001846,2021-04-22 07:03:00,2021-04-22 07:00:00,1,0.04395605,0.48351655,0.04395605,0,0,0,0,0,0,0,15,6,71.25
21,2021-04-22 07:15:00,0.9024,2021-04-22 07:18:00,2021-04-22 07:15:00,1,0.04395605,0.4395605,0,0,0,0,0,0,0,0,15,6,71.5
21,2021-04-22 07:30:00,0.9024,2021-04-22 07:33:00,2021-04-22 07:30:00,1,0.04395605,0.4395605,0.04395605,0,0,0,0,0,0,0,15,6,71.75
21,2021-04-22 07:45:00,0.8987077,2021-04-22 07:48:00,2021-04-22 07:45:00,1,0.04395605,0.39560445,0.04395605,0,0,0,0,0,0,0,15,6,72
21,2021-04-22 08:00:00,0.8972307,2021-04-22 08:03:00,2021-04-22 08:00:00,1,0.04395605,0.39560445,0.04395605,0,0,0,0,0,0,0,15,6,72.25
21,2021-04-22 08:15:00,0.8913231,2021-04-22 08:18:00,2021-04-22 08:15:00,1,0.04395605,0.4395605,0.04395605,0,0,0,0,0,0,0,15,6,72.5
21,2021-04-22 08:30:00,0.8920615,2021-04-22 08:33:00,2021-04-22 08:30:00,1,0.04395605,0.39560445,0,0,0,0,0,0,0,0,15,6,72.75
21,2021-04-22 08:45:00,0.8876308,2021-04-22 08:48:00,2021-04-22 08:45:00,1,0.04395605,0.39560445,0.04395605,0,0,0,0,0,0,0,15,6,73
21,2021-04-22 09:00:00,0.8832,2021-04-22 09:03:00,2021-04-22 09:00:00,1,0.04395605,0.4395605,0.04395605,0,0,0,0,0,0,0,15,6,73.25
21,2021-04-22 09:15:00,0.8817231,2021-04-22 09:18:00,2021-04-22 09:15:00,1,0.04395605,0.39560445,0.04395605,0,0,0,0,0,0,0,15,6,73.5
21,2021-04-22 09:30:00,0.8795077,2021-04-22 09:33:00,2021-04-22 09:30:00,1,0.04395605,0.48351655,0.04395605,0,0,0,0,0,0,0,15,6,73.75
21,2021-04-22 09:45:00,0.8765538,2021-04-22 09:48:00,2021-04-22 09:45:00,1,0.04395605,0.4395605,0.04395605,0,0,0,0,0,0,0,15,6,74
21,2021-04-22 10:00:00,0.8750769,2021-04-22 10:03:00,2021-04-22 10:00:00,1,0.04395605,0.39560445,0.04395605,0,0,0,0,0,0,0,15,6,74.25
21,2021-04-22 10:15:00,0.8972307,2021-04-22 10:18:00,2021-04-22 10:15:00,1,0.04395605,0.39560445,0.04395605,0,0,0,0,0,0,0,15,6,74.5
21,2021-04-22 10:30:00,0.8987077,2021-04-22 10:33:00,2021-04-22 10:30:00,1,0.04395605,0.30769235,0.04395605,0,0,0,0,0,0,0,15,6,74.75
21,2021-04-22 10:45:00,0.8987077,2021-04-22 10:48:00,2021-04-22 10:45:00,1,0.04395605,0.4395605,0.04395605,0,0,0,0,0,0,0,15,6,75
21,2021-04-22 11:00:00,0.8972307,2021-04-22 11:03:00,2021-04-22 11:00:00,1,0.04395605,0.3516484,0.04395605,0,0,0,0,0,0,0,15,6,75.25
21,2021-04-22 11:15:00,0.8972307,2021-04-22 11:18:00,2021-04-22 11:15:00,1,0.04395605,0.30769235,0,0,0,0,0,0,0,0,15,6,75.5
21,2021-04-22 11:30:00,0.8928,2021-04-22 11:33:00,2021-04-22 11:30:00,1,0.04395605,0.4395605,0.04395605,0,0,0,0,0,0,0,15,6,75.75
21,2021-04-22 11:45:00,0.8920615,2021-04-22 11:48:00,2021-04-22 11:45:00,1,0.04395605,0.4395605,0.04395605,0,0,0,0,0,0,0,15,6,76
21,2021-04-22 12:00:00,0.8935384,2021-04-22 12:03:00,2021-04-22 12:00:00,1,0.04395605,0.4395605,0.04395605,0,0,0,0,0,0,0,15,6,76.25
21,2021-04-22 12:15:00,0.8913231,2021-04-22 12:18:00,2021-04-22 12:15:00,1,0.04395605,0.39560445,0.04395605,0,0,0,0,0,0,0,15,6,76.5
21,2021-04-22 12:30:00,0.8913231,2021-04-22 12:33:00,2021-04-22 12:30:00,1,0.04395605,0.3516484,0.04395605,0,0,0,0,0,0,0,15,6,76.75
21,2021-04-22 12:45:00,0.8905846,2021-04-22 12:48:00,2021-04-22 12:45:00,1,0.04395605,0.39560445,0.04395605,0,0,0,0,0,0,0,15,6,77
21,2021-04-22 13:00:00,0.8868923,2021-04-22 13:03:00,2021-04-22 13:00:00,1,0.04395605,0.39560445,0.04395605,0,0,0,0,0,0,0,15,6,77.25
